edge1_x, edge1_y, edge2_x, edge2_y
0.437351,0.135196,0.698852,0.070624
1,0.927756,1,0.789529
1,0.789529,0.88906,0.742806
0.88906,0.742806,0.819505,0.911733
0.819505,0.911733,1,0.927756
0.819505,0.911733,0.792148,0.940685
0.792148,0.940685,0.782683,1
0.782683,1,1,1
1,1,1,0.927756
1,0.927756,0.819505,0.911733
0.437351,0.135196,0.399517,0.197132
0.399517,0.197132,0.630058,0.287168
0.630058,0.287168,0.696999,0.24606
0.696999,0.24606,0.698458,0.244403
0.698458,0.244403,0.721474,0.157891
0.721474,0.157891,0.698852,0.070624
0.698852,0.070624,0.437351,0.135196
0.331264,0.329469,0.301107,0.247398
0.301107,0.247398,0.211669,0.286399
0.211669,0.286399,0.112831,0.405379
0.112831,0.405379,0.205676,0.52821
0.205676,0.52821,0.26981,0.471747
0.26981,0.471747,0.331264,0.329469
0.75931,0.456143,0.78363,0.446367
0.78363,0.446367,0.697,0.24606
0.697,0.24606,0.630058,0.287168
0.630058,0.287168,0.554411,0.471647
0.554411,0.471647,0.75931,0.456143
0.217692,0.0387906,0.22102,8.06448e-10
0.22102,8.06448e-10,0,0
0,0,0,0.142745
0,0.142745,0.00604281,0.143303
0.00604281,0.143303,0.217692,0.0387906
0.456964,0.762812,0.322733,0.67055
0.322733,0.67055,0.183816,1
0.183816,1,0.288126,1
0.288126,1,0.456964,0.762812
0.415187,0.584134,0.322333,0.666309
0.322333,0.666309,0.322733,0.67055
0.322733,0.67055,0.456964,0.762812
0.456964,0.762812,0.583084,0.788184
0.583084,0.788184,0.572421,0.740443
0.572421,0.740443,0.415187,0.584134
0.990913,0.372899,1,0.37401
1,0.37401,1,0.134984
1,0.134984,0.721474,0.157891
0.721474,0.157891,0.698458,0.244403
0.698458,0.244403,0.990913,0.372899
0.07352,0.221834,0.00604281,0.143303
0.00604281,0.143303,-1.41716e-09,0.142745
-1.41716e-09,0.142745,0,0.412591
0,0.412591,0.0100838,0.410015
0.0100838,0.410015,0.07352,0.221834
0.490703,0.485304,0.552932,0.474177
0.552932,0.474177,0.554411,0.471648
0.554411,0.471648,0.630058,0.287168
0.630058,0.287168,0.399517,0.197132
0.399517,0.197132,0.312968,0.220761
0.312968,0.220761,0.301107,0.247398
0.301107,0.247398,0.331264,0.329469
0.331264,0.329469,0.490703,0.485304
-3.39298e-09,0.681901,0,1
0,1,0.183816,1
0.183816,1,0.322733,0.67055
0.322733,0.67055,0.322333,0.666309
0.322333,0.666309,0.207333,0.585008
0.207333,0.585008,-3.39298e-09,0.681901
